 u 610 - p 0.4  ::    6.0  /  15  ::::  4527 495 7390 1319 5588 3601
 u 611 - p 0.06666666666666667  ::    1.0  /  15  ::::  2925
 u 612 - p 0.0  ::    0.0  /  15  :::: 
 u 613 - p 0.2  ::    3.0  /  15  ::::  4279 3436 3575
 u 614 - p 0.4666666666666667  ::    7.0  /  15  ::::  2231 2400 436 453 1194 1213 8012
 u 615 - p 0.6  ::    9.0  /  15  ::::  6524 397 399 2543 569 2879 3159 5268 3369
 u 616 - p 0.0  ::    0.0  /  15  :::: 
 u 617 - p 0.3333333333333333  ::    5.0  /  15  ::::  1557 1567 1570 1640 7358
 u 618 - p 0.4  ::    6.0  /  15  ::::  659 7108 7209 1090 1330 1822
 u 619 - p 0.13333333333333333  ::    2.0  /  15  ::::  7257 1797
 u 620 - p 0.06666666666666667  ::    1.0  /  15  ::::  3351
 u 621 - p 0.6  ::    9.0  /  15  ::::  28 2591 655 4755 807 891 3224 7545 1684
 u 622 - p 0.2  ::    3.0  /  15  ::::  2628 1636 1640
 u 623 - p 0.2  ::    3.0  /  15  ::::  4894 1345 5071
 u 624 - p 0.6  ::    9.0  /  15  ::::  2593 2902 954 1356 1368 3667 3675 3681 1917
 u 625 - p 0.26666666666666666  ::    4.0  /  15  ::::  2208 4639 5081 7823
 u 626 - p 0.0  ::    0.0  /  15  :::: 
 u 627 - p 0.06666666666666667  ::    1.0  /  15  ::::  2628
 u 628 - p 0.4666666666666667  ::    7.0  /  15  ::::  6968 7171 3211 1548 7801 1662 1884
 u 629 - p 0.3333333333333333  ::    5.0  /  15  ::::  2719 2821 5919 4017 2021
 u 630 - p 0.2  ::    3.0  /  15  ::::  6942 3637 7878
 u 631 - p 0.3333333333333333  ::    5.0  /  15  ::::  298 2730 2731 4900 3302
 u 632 - p 0.26666666666666666  ::    4.0  /  15  ::::  7312 1737 4350 767
 u 633 - p 0.3333333333333333  ::    5.0  /  15  ::::  2232 426 453 7740 6086
 u 634 - p 0.0  ::    0.0  /  15  :::: 
 u 635 - p 0.06666666666666667  ::    1.0  /  15  ::::  704
 u 636 - p 0.8666666666666667  ::    13.0  /  15  ::::  2115 2345 4413 4647 2862 899 5180 5182 5425 5531 3603 3679 5772
 u 637 - p 0.4  ::    6.0  /  15  ::::  2433 6898 4906 3493 5711 1675
 u 638 - p 0.5333333333333333  ::    8.0  /  15  ::::  6167 2208 2209 2220 2221 2222 2240 5854
 u 639 - p 0.3333333333333333  ::    5.0  /  15  ::::  2515 6680 7184 1331 1487
 u 640 - p 0.13333333333333333  ::    2.0  /  15  ::::  6289 6968
 u 641 - p 0.3333333333333333  ::    5.0  /  15  ::::  2601 6726 1588 4325 5902
 u 642 - p 0.4666666666666667  ::    7.0  /  15  ::::  2221 216 4698 746 5126 3414 3520
 u 643 - p 0.06666666666666667  ::    1.0  /  15  ::::  2282
 u 644 - p 0.06666666666666667  ::    1.0  /  15  ::::  438
 u 645 - p 0.3333333333333333  ::    5.0  /  15  ::::  5642 4620 7307 7879 4024
 u 646 - p 0.0  ::    0.0  /  15  :::: 
 u 647 - p 0.26666666666666666  ::    4.0  /  15  ::::  141 793 3373 8008
 u 648 - p 0.06666666666666667  ::    1.0  /  15  ::::  4351
 u 649 - p 0.5333333333333333  ::    8.0  /  15  ::::  6301 6680 789 790 2837 1224 1267 4037
 u 650 - p 0.2  ::    3.0  /  15  ::::  6308 2832 1113
 u 651 - p 0.5333333333333333  ::    8.0  /  15  ::::  4225 4226 4297 4322 6644 3558 3712 3729
 u 652 - p 0.2  ::    3.0  /  15  ::::  2691 1827 3044
 u 653 - p 0.13333333333333333  ::    2.0  /  15  ::::  2745 2923
 u 654 - p 0.26666666666666666  ::    4.0  /  15  ::::  1564 4816 322 6131
 u 655 - p 0.13333333333333333  ::    2.0  /  15  ::::  1897 4560
 u 656 - p 0.26666666666666666  ::    4.0  /  15  ::::  17 6766 214 3414
 u 657 - p 0.26666666666666666  ::    4.0  /  15  ::::  2782 7033 5563 3605
 u 658 - p 0.0  ::    0.0  /  15  :::: 
 u 659 - p 0.3333333333333333  ::    5.0  /  15  ::::  6319 4591 6890 6903 5672
 u 660 - p 0.5333333333333333  ::    8.0  /  15  ::::  67 6495 3215 1389 1412 5546 3783 1796
 u 661 - p 0.26666666666666666  ::    4.0  /  15  ::::  5274 7342 8024 954
 u 662 - p 0.4  ::    6.0  /  15  ::::  306 4984 1005 1203 1793 3930
 u 663 - p 0.3333333333333333  ::    5.0  /  15  ::::  6468 569 2908 7273 5268
 u 664 - p 0.2  ::    3.0  /  15  ::::  6652 4051 7149
 u 665 - p 0.4  ::    6.0  /  15  ::::  4553 3018 3591 1588 3770 7921
 u 666 - p 0.06666666666666667  ::    1.0  /  15  ::::  2698
 u 667 - p 0.5333333333333333  ::    8.0  /  15  ::::  6458 434 615 778 780 6966 1778 4040
 u 668 - p 0.3333333333333333  ::    5.0  /  15  ::::  7808 6826 8042 3951 5003
 u 669 - p 0.4666666666666667  ::    7.0  /  15  ::::  6320 6504 6657 546 1836 1839 1929
 u 670 - p 0.4  ::    6.0  /  15  ::::  1679 1683 6495 3423 469 487
 u 671 - p 0.26666666666666666  ::    4.0  /  15  ::::  247 2913 1090 3218
 u 672 - p 0.4  ::    6.0  /  15  ::::  6346 2489 3175 3468 5603 1919
 u 673 - p 0.4666666666666667  ::    7.0  /  15  ::::  118 484 4581 703 4964 5058 7942
 u 674 - p 0.26666666666666666  ::    4.0  /  15  ::::  2347 534 807 5425
 u 675 - p 0.26666666666666666  ::    4.0  /  15  ::::  29 6237 7941 5959
 u 676 - p 0.2  ::    3.0  /  15  ::::  28 43 3170
 u 677 - p 0.4  ::    6.0  /  15  ::::  4431 4433 4445 4484 1460 3922
 u 678 - p 0.13333333333333333  ::    2.0  /  15  ::::  1213 1256
 u 679 - p 0.3333333333333333  ::    5.0  /  15  ::::  6677 6689 4694 1804 8073
 u 680 - p 0.4  ::    6.0  /  15  ::::  3595 3171 7801 5324 5325 2317
 u 681 - p 0.5333333333333333  ::    8.0  /  15  ::::  2345 2787 909 3067 1371 3638 5733 1707
 u 682 - p 0.26666666666666666  ::    4.0  /  15  ::::  2691 2767 7969 5109
 u 683 - p 0.4  ::    6.0  /  15  ::::  485 703 4834 5126 7876 1795
 u 684 - p 0.26666666666666666  ::    4.0  /  15  ::::  1588 5785 4290 5892
 u 685 - p 0.2  ::    3.0  /  15  ::::  14 2790 7545
 u 686 - p 0.13333333333333333  ::    2.0  /  15  ::::  1632 5255
 u 687 - p 0.06666666666666667  ::    1.0  /  15  ::::  2579
 u 688 - p 0.06666666666666667  ::    1.0  /  15  ::::  28
 u 689 - p 0.06666666666666667  ::    1.0  /  15  ::::  3440
 u 690 - p 0.3333333333333333  ::    5.0  /  15  ::::  746 5126 7876 1794 5972
 u 691 - p 0.4  ::    6.0  /  15  ::::  2306 6489 4725 4804 3036 5392
 u 692 - p 0.06666666666666667  ::    1.0  /  15  ::::  420
 u 693 - p 0.13333333333333333  ::    2.0  /  15  ::::  6343 6535
 u 694 - p 0.6  ::    9.0  /  15  ::::  32 135 2509 2853 4977 4988 1044 3313 1414
 u 695 - p 0.26666666666666666  ::    4.0  /  15  ::::  2209 2220 2233 4036
 u 696 - p 0.06666666666666667  ::    1.0  /  15  ::::  73
 u 697 - p 0.13333333333333333  ::    2.0  /  15  ::::  5613 8018
 u 698 - p 0.26666666666666666  ::    4.0  /  15  ::::  6948 3796 6006 7542
 u 699 - p 0.06666666666666667  ::    1.0  /  15  ::::  1342
 u 700 - p 0.06666666666666667  ::    1.0  /  15  ::::  7135
 u 701 - p 0.3333333333333333  ::    5.0  /  15  ::::  249 7202 5190 7515 7725
 u 702 - p 0.2  ::    3.0  /  15  ::::  196 4946 1854
 u 703 - p 0.26666666666666666  ::    4.0  /  15  ::::  4239 663 1277 3981
 u 704 - p 0.5333333333333333  ::    8.0  /  15  ::::  2075 2691 6798 7943 4449 1428 5545 3502
 u 705 - p 0.2  ::    3.0  /  15  ::::  7362 3654 1831
 u 706 - p 0.26666666666666666  ::    4.0  /  15  ::::  5747 7436 7450 854
 u 707 - p 0.06666666666666667  ::    1.0  /  15  ::::  6506
 u 708 - p 0.13333333333333333  ::    2.0  /  15  ::::  3152 2965
 u 709 - p 0.3333333333333333  ::    5.0  /  15  ::::  2208 2223 2485 6876 4862
 u 710 - p 0.4666666666666667  ::    7.0  /  15  ::::  5792 819 2916 949 950 971 4075
 u 711 - p 0.0  ::    0.0  /  15  :::: 
 u 712 - p 0.13333333333333333  ::    2.0  /  15  ::::  3538 3718
 u 713 - p 0.4666666666666667  ::    7.0  /  15  ::::  749 302 304 318 8100 1987 6105
 u 714 - p 0.5333333333333333  ::    8.0  /  15  ::::  178 4288 303 391 405 505 578 628
 u 715 - p 0.13333333333333333  ::    2.0  /  15  ::::  6393 899
 u 716 - p 0.06666666666666667  ::    1.0  /  15  ::::  6104
 u 717 - p 0.5333333333333333  ::    8.0  /  15  ::::  4198 2317 4944 4960 2931 2933 5693 5944
 u 718 - p 0.06666666666666667  ::    1.0  /  15  ::::  630
 u 719 - p 0.26666666666666666  ::    4.0  /  15  ::::  453 2971 3379 1749
 u 720 - p 0.2  ::    3.0  /  15  ::::  27 1617 704
 u 721 - p 0.26666666666666666  ::    4.0  /  15  ::::  2894 7672 3907 8096
 u 722 - p 0.8  ::    12.0  /  15  ::::  7778 1270 1279 1292 1301 1307 1312 5957 5472 5473 5475 2457
 u 723 - p 0.26666666666666666  ::    4.0  /  15  ::::  426 3468 2018 2036
 u 724 - p 0.13333333333333333  ::    2.0  /  15  ::::  3300 2030
 u 725 - p 0.13333333333333333  ::    2.0  /  15  ::::  6179 5954
 u 726 - p 0.3333333333333333  ::    5.0  /  15  ::::  1090 4772 758 7981 6120
 u 727 - p 0.5333333333333333  ::    8.0  /  15  ::::  4780 2853 875 888 4993 1044 3468 8006
 u 728 - p 0.6  ::    9.0  /  15  ::::  6220 2219 2508 2532 837 2929 1255 5376 1674
 u 729 - p 0.26666666666666666  ::    4.0  /  15  ::::  270 6677 6689 4069
 u 730 - p 0.6  ::    9.0  /  15  ::::  6237 272 3065 1110 7607 7620 5662 7750 5720
 u 731 - p 0.5333333333333333  ::    8.0  /  15  ::::  769 922 3094 1213 3496 1710 2008 2013
 u 732 - p 0.13333333333333333  ::    2.0  /  15  ::::  1194 2928
 u 733 - p 0.26666666666666666  ::    4.0  /  15  ::::  3850 3907 4070 7667
 u 734 - p 0.3333333333333333  ::    5.0  /  15  ::::  2256 7294 1184 5319 1801
 u 735 - p 0.3333333333333333  ::    5.0  /  15  ::::  6511 604 633 4797 1980
 u 736 - p 0.06666666666666667  ::    1.0  /  15  ::::  5193
 u 737 - p 0.26666666666666666  ::    4.0  /  15  ::::  4636 3950 2994 446
 u 738 - p 0.13333333333333333  ::    2.0  /  15  ::::  28 3323
 u 739 - p 0.0  ::    0.0  /  15  :::: 
 u 740 - p 0.4  ::    6.0  /  15  ::::  4164 6646 7149 7496 7719 5983
 u 741 - p 0.5333333333333333  ::    8.0  /  15  ::::  2152 2173 2488 6688 4691 1108 1246 1998
 u 742 - p 0.0  ::    0.0  /  15  :::: 
 u 743 - p 0.4666666666666667  ::    7.0  /  15  ::::  6220 6829 4942 1181 1194 1681 3919
 u 744 - p 0.4666666666666667  ::    7.0  /  15  ::::  2596 4686 4942 1009 3101 1090 1681
 u 745 - p 0.4666666666666667  ::    7.0  /  15  ::::  6319 6516 2515 1090 1410 3861 7981
 u 746 - p 0.06666666666666667  ::    1.0  /  15  ::::  1926
 u 747 - p 0.7333333333333333  ::    11.0  /  15  ::::  5 4 2343 4459 654 2788 6979 3175 1356 1372 3677
 u 748 - p 0.2  ::    3.0  /  15  ::::  2743 2745 1472
 u 749 - p 0.4  ::    6.0  /  15  ::::  6179 133 442 546 1042 2040
 u 750 - p 0.26666666666666666  ::    4.0  /  15  ::::  1557 1592 1658 3909
 u 751 - p 0.13333333333333333  ::    2.0  /  15  ::::  4865 979
 u 752 - p 0.06666666666666667  ::    1.0  /  15  ::::  2928
 u 753 - p 0.6  ::    9.0  /  15  ::::  5129 5547 1461 7839 7870 3930 3960 1926 1947
 u 754 - p 0.2  ::    3.0  /  15  ::::  4506 2671 921
 u 755 - p 0.06666666666666667  ::    1.0  /  15  ::::  587
 u 756 - p 0.26666666666666666  ::    4.0  /  15  ::::  207 6751 3323 7430
 u 757 - p 0.13333333333333333  ::    2.0  /  15  ::::  7206 4864
 u 758 - p 0.26666666666666666  ::    4.0  /  15  ::::  235 303 404 405
 u 759 - p 0.4  ::    6.0  /  15  ::::  6657 3659 3679 7328 807 5075
 u 760 - p 0.3333333333333333  ::    5.0  /  15  ::::  6218 4509 983 3763 5895
 u 761 - p 0.26666666666666666  ::    4.0  /  15  ::::  4160 5280 7421 3995
 u 762 - p 0.3333333333333333  ::    5.0  /  15  ::::  4248 2509 4986 3282 3510
 u 763 - p 0.06666666666666667  ::    1.0  /  15  ::::  6328
 u 764 - p 0.26666666666666666  ::    4.0  /  15  ::::  6754 140 2286 3433
 u 765 - p 0.2  ::    3.0  /  15  ::::  3687 5363 6929
 u 766 - p 0.3333333333333333  ::    5.0  /  15  ::::  2236 3187 7625 3777 7915
 u 767 - p 0.0  ::    0.0  /  15  :::: 
 u 768 - p 0.2  ::    3.0  /  15  ::::  1200 2772 1527
 u 769 - p 0.13333333333333333  ::    2.0  /  15  ::::  5263 3295
 u 770 - p 0.13333333333333333  ::    2.0  /  15  ::::  7922 2378
 u 771 - p 0.2  ::    3.0  /  15  ::::  2691 7421 7429
 u 772 - p 0.13333333333333333  ::    2.0  /  15  ::::  6829 2997
 u 773 - p 0.6666666666666666  ::    10.0  /  15  ::::  449 4782 4785 2768 796 5070 5625 5628 5634 3857
 u 774 - p 0.2  ::    3.0  /  15  ::::  4586 4596 5610
 u 775 - p 0.06666666666666667  ::    1.0  /  15  ::::  5728
 u 776 - p 0.6666666666666666  ::    10.0  /  15  ::::  4120 4656 6706 6218 631 2187 1688 716 7116 981
 u 777 - p 0.2  ::    3.0  /  15  ::::  2703 4915 5352
 u 778 - p 0.26666666666666666  ::    4.0  /  15  ::::  453 4742 3252 8055
 u 779 - p 0.26666666666666666  ::    4.0  /  15  ::::  6227 4600 7175 7358
 u 780 - p 0.2  ::    3.0  /  15  ::::  6754 1798 1851
 u 781 - p 0.4  ::    6.0  /  15  ::::  6401 450 6797 2829 3052 4010
 u 782 - p 0.2  ::    3.0  /  15  ::::  3712 4263 4297
 u 783 - p 0.06666666666666667  ::    1.0  /  15  ::::  5441
 u 784 - p 0.06666666666666667  ::    1.0  /  15  ::::  3660
 u 785 - p 0.4666666666666667  ::    7.0  /  15  ::::  4300 240 4434 680 4985 5001 5253
 u 786 - p 0.3333333333333333  ::    5.0  /  15  ::::  2166 2390 4476 743 3775
 u 787 - p 0.2  ::    3.0  /  15  ::::  1704 6358 5348
 u 788 - p 0.0  ::    0.0  /  15  :::: 
 u 789 - p 0.4  ::    6.0  /  15  ::::  3 40 5058 3086 3278 4090
 u 790 - p 0.2  ::    3.0  /  15  ::::  6687 616 7395
 u 791 - p 0.5333333333333333  ::    8.0  /  15  ::::  262 266 2354 2773 5126 1779 3851 4040
 u 792 - p 0.26666666666666666  ::    4.0  /  15  ::::  29 3914 8093 5584
 u 793 - p 0.3333333333333333  ::    5.0  /  15  ::::  4481 1013 3175 3187 5676
 u 794 - p 0.6  ::    9.0  /  15  ::::  2343 437 670 2798 874 7161 7164 3092 3677
 u 795 - p 0.13333333333333333  ::    2.0  /  15  ::::  5156 4850
 u 796 - p 0.6666666666666666  ::    10.0  /  15  ::::  6347 2545 2548 615 2783 1118 1234 1425 3851 3896
 u 797 - p 0.06666666666666667  ::    1.0  /  15  ::::  6390
 u 798 - p 0.26666666666666666  ::    4.0  /  15  ::::  42 6521 5060 3020
 u 799 - p 0.6666666666666666  ::    10.0  /  15  ::::  172 178 185 222 224 300 301 317 385 5975
 u 800 - p 0.26666666666666666  ::    4.0  /  15  ::::  2093 4448 5088 2535
 u 801 - p 0.26666666666666666  ::    4.0  /  15  ::::  7517 6068 4020 2549
 u 802 - p 0.26666666666666666  ::    4.0  /  15  ::::  4779 863 3265 1725
 u 803 - p 0.6666666666666666  ::    10.0  /  15  ::::  2343 567 689 2798 7081 5074 7163 3092 3677 1916
 u 804 - p 0.06666666666666667  ::    1.0  /  15  ::::  7291
 u 805 - p 0.5333333333333333  ::    8.0  /  15  ::::  4442 4441 2468 2745 746 2954 3339 5988
 u 806 - p 0.0  ::    0.0  /  15  :::: 
 u 807 - p 0.8  ::    12.0  /  15  ::::  2105 4268 179 273 385 750 912 3033 1793 1971 1972 2001
 u 808 - p 0.5333333333333333  ::    8.0  /  15  ::::  241 242 3062 7317 1246 7895 5852 8001
 u 809 - p 0.13333333333333333  ::    2.0  /  15  ::::  3187 3266
 u 810 - p 0.3333333333333333  ::    5.0  /  15  ::::  6167 6765 2856 6957 6621
 u 811 - p 0.4  ::    6.0  /  15  ::::  3036 7237 3161 3194 3642 3713
 u 812 - p 0.4666666666666667  ::    7.0  /  15  ::::  7682 5158 1134 1136 7856 4006 3052
 u 813 - p 0.2  ::    3.0  /  15  ::::  14 3211 3935
 u 814 - p 0.0  ::    0.0  /  15  :::: 
 u 815 - p 0.06666666666666667  ::    1.0  /  15  ::::  2645
 u 816 - p 0.4  ::    6.0  /  15  ::::  5253 4394 1919 1401 3471 1464
 u 817 - p 0.4  ::    6.0  /  15  ::::  6689 5718 6244 4870 4898 6508
 u 818 - p 0.26666666666666666  ::    4.0  /  15  ::::  28 3185 5926 5058
 u 819 - p 0.26666666666666666  ::    4.0  /  15  ::::  6286 311 5533 1716
 u 820 - p 0.3333333333333333  ::    5.0  /  15  ::::  6539 2842 1451 1764 2045
 u 821 - p 0.4  ::    6.0  /  15  ::::  7682 2107 7834 8071 7583 3052
 u 822 - p 0.06666666666666667  ::    1.0  /  15  ::::  4783
 u 823 - p 0.26666666666666666  ::    4.0  /  15  ::::  240 2378 2509 3672
 u 824 - p 0.13333333333333333  ::    2.0  /  15  ::::  4217 7075
 u 825 - p 0.2  ::    3.0  /  15  ::::  3258 4374 6600
 u 826 - p 0.6  ::    9.0  /  15  ::::  35 4141 113 2638 7115 1081 1568 1623 2002
 u 827 - p 0.0  ::    0.0  /  15  :::: 
 u 828 - p 0.13333333333333333  ::    2.0  /  15  ::::  374 5047
 u 829 - p 0.13333333333333333  ::    2.0  /  15  ::::  6416 7536
 u 830 - p 0.3333333333333333  ::    5.0  /  15  ::::  6326 3764 7962 5923 3951
 u 831 - p 0.4  ::    6.0  /  15  ::::  6697 4858 1090 1215 3321 1403
 u 832 - p 0.7333333333333333  ::    11.0  /  15  ::::  4269 2291 6609 2691 926 3407 3456 3592 7692 7852 7916
 u 833 - p 0.2  ::    3.0  /  15  ::::  6217 2324 4375
 u 834 - p 0.3333333333333333  ::    5.0  /  15  ::::  63 3743 169 4505 4071
 u 835 - p 0.3333333333333333  ::    5.0  /  15  ::::  218 4375 410 413 1463
 u 836 - p 0.06666666666666667  ::    1.0  /  15  ::::  4684
 u 837 - p 0.2  ::    3.0  /  15  ::::  2601 7366 6943
 u 838 - p 0.26666666666666666  ::    4.0  /  15  ::::  4306 454 685 5750
 u 839 - p 0.3333333333333333  ::    5.0  /  15  ::::  5637 3228 1270 7960 850
 u 840 - p 0.26666666666666666  ::    4.0  /  15  ::::  557 2831 7545 4488
 u 841 - p 0.13333333333333333  ::    2.0  /  15  ::::  7188 6304
 u 842 - p 0.26666666666666666  ::    4.0  /  15  ::::  2080 2082 373 374
 u 843 - p 0.0  ::    0.0  /  15  :::: 
 u 844 - p 0.0  ::    0.0  /  15  :::: 
 u 845 - p 0.5333333333333333  ::    8.0  /  15  ::::  3117 2107 3142 4254 681 6431 4004 3052
 u 846 - p 0.4  ::    6.0  /  15  ::::  655 4755 5292 5421 1360 1684
 u 847 - p 0.13333333333333333  ::    2.0  /  15  ::::  4269 205
 u 848 - p 0.06666666666666667  ::    1.0  /  15  ::::  4002
 u 849 - p 0.0  ::    0.0  /  15  :::: 
 u 850 - p 0.06666666666666667  ::    1.0  /  15  ::::  4530
 u 851 - p 0.3333333333333333  ::    5.0  /  15  ::::  1175 3293 294 1841 2554
 u 852 - p 0.3333333333333333  ::    5.0  /  15  ::::  4963 1117 3633 3907 8032
 u 853 - p 0.7333333333333333  ::    11.0  /  15  ::::  6686 562 563 571 3651 5204 605 601 1267 2847 3005
 u 854 - p 0.4  ::    6.0  /  15  ::::  4168 4169 2647 3692 4319 445
 u 855 - p 0.13333333333333333  ::    2.0  /  15  ::::  5342 5050
 u 856 - p 0.5333333333333333  ::    8.0  /  15  ::::  307 377 5820 5826 1793 1915 1937 1972
 u 857 - p 0.13333333333333333  ::    2.0  /  15  ::::  6534 3981
 u 858 - p 0.0  ::    0.0  /  15  :::: 
 u 859 - p 0.0  ::    0.0  /  15  :::: 
 u 860 - p 0.13333333333333333  ::    2.0  /  15  ::::  5567 5081
 u 861 - p 0.2  ::    3.0  /  15  ::::  15 4147 1632
 u 862 - p 0.26666666666666666  ::    4.0  /  15  ::::  882 5172 5810 5868
 u 863 - p 0.4  ::    6.0  /  15  ::::  933 7194 3220 1202 1213 7525
 u 864 - p 0.0  ::    0.0  /  15  :::: 
 u 865 - p 0.13333333333333333  ::    2.0  /  15  ::::  2622 5526
 u 866 - p 0.3333333333333333  ::    5.0  /  15  ::::  1575 1584 4711 1666 6008
 u 867 - p 0.06666666666666667  ::    1.0  /  15  ::::  3256
 u 868 - p 0.26666666666666666  ::    4.0  /  15  ::::  6568 677 3503 1944
 u 869 - p 0.0  ::    0.0  /  15  :::: 
 u 870 - p 0.2  ::    3.0  /  15  ::::  4678 2848 3012
 u 871 - p 0.2  ::    3.0  /  15  ::::  703 4360 485
 u 872 - p 0.06666666666666667  ::    1.0  /  15  ::::  3419
 u 873 - p 0.2  ::    3.0  /  15  ::::  4680 4681 4774
 u 874 - p 0.6  ::    9.0  /  15  ::::  7179 6755 621 4267 5324 3360 5934 5984 4091
 u 875 - p 0.13333333333333333  ::    2.0  /  15  ::::  6739 4818
 u 876 - p 0.4  ::    6.0  /  15  ::::  7846 743 6437 6524 3045 2543
 u 877 - p 0.2  ::    3.0  /  15  ::::  2355 4778 3660
 u 878 - p 0.4666666666666667  ::    7.0  /  15  ::::  3158 2681 746 6495 2468 2479 1478
 u 879 - p 0.26666666666666666  ::    4.0  /  15  ::::  7672 3374 7642 4077
 u 880 - p 0.4666666666666667  ::    7.0  /  15  ::::  226 2622 2645 4843 1226 3416 3783
 u 881 - p 0.4  ::    6.0  /  15  ::::  5711 5752 1440 4053 987 988
 u 882 - p 0.2  ::    3.0  /  15  ::::  3319 1834 8074
 u 883 - p 0.13333333333333333  ::    2.0  /  15  ::::  7189 4833
 u 884 - p 0.2  ::    3.0  /  15  ::::  2277 2837 790
 u 885 - p 0.13333333333333333  ::    2.0  /  15  ::::  6720 5455
 u 886 - p 0.26666666666666666  ::    4.0  /  15  ::::  7378 5000 2445 1468
 u 887 - p 0.13333333333333333  ::    2.0  /  15  ::::  5517 7616
 u 888 - p 0.0  ::    0.0  /  15  :::: 
 u 889 - p 0.0  ::    0.0  /  15  :::: 
 u 890 - p 0.0  ::    0.0  /  15  :::: 
 u 891 - p 0.4  ::    6.0  /  15  ::::  7751 7317 8001 328 2928 6611
 u 892 - p 0.2  ::    3.0  /  15  ::::  682 740 758
 u 893 - p 0.4666666666666667  ::    7.0  /  15  ::::  2298 6599 830 861 1476 7930 3841
 u 894 - p 0.4  ::    6.0  /  15  ::::  7162 3089 1192 1492 7695 5821
 u 895 - p 0.0  ::    0.0  /  15  :::: 
 u 896 - p 0.06666666666666667  ::    1.0  /  15  ::::  938
 u 897 - p 0.4  ::    6.0  /  15  ::::  3664 2903 7001 5026 953 5066
 u 898 - p 0.13333333333333333  ::    2.0  /  15  ::::  28 6270
 u 899 - p 0.26666666666666666  ::    4.0  /  15  ::::  7169 5517 6006 8074
 u 900 - p 0.26666666666666666  ::    4.0  /  15  ::::  3630 2417 2931 977
 u 901 - p 0.0  ::    0.0  /  15  :::: 
 u 902 - p 0.5333333333333333  ::    8.0  /  15  ::::  4105 2148 2167 5258 1688 3762 7974 7632
 u 903 - p 0.2  ::    3.0  /  15  ::::  5249 6091 7131
 u 904 - p 0.3333333333333333  ::    5.0  /  15  ::::  4839 2944 5596 3859 3860
 u 905 - p 0.3333333333333333  ::    5.0  /  15  ::::  2297 4423 1399 1460 1929
 u 906 - p 0.6  ::    9.0  /  15  ::::  29 2214 2217 2223 2219 2232 2241 1220 1222
 u 907 - p 0.0  ::    0.0  /  15  :::: 
 u 908 - p 0.13333333333333333  ::    2.0  /  15  ::::  7398 1527
 u 909 - p 0.13333333333333333  ::    2.0  /  15  ::::  1190 3898
 u 910 - p 0.4666666666666667  ::    7.0  /  15  ::::  7240 7243 5737 752 1812 837 922
 u 911 - p 0.26666666666666666  ::    4.0  /  15  ::::  2719 2720 2821 6454
 u 912 - p 0.26666666666666666  ::    4.0  /  15  ::::  126 1172 1310 5462
 u 913 - p 0.3333333333333333  ::    5.0  /  15  ::::  5070 5617 5619 5627 5634
 u 914 - p 0.13333333333333333  ::    2.0  /  15  ::::  14 3044
 u 915 - p 0.26666666666666666  ::    4.0  /  15  ::::  4138 6271 6952 1504
 u 916 - p 0.2  ::    3.0  /  15  ::::  3660 2451 3569
 u 917 - p 0.13333333333333333  ::    2.0  /  15  ::::  3722 5410
 u 918 - p 0.3333333333333333  ::    5.0  /  15  ::::  5149 7853 3841 7972 1840
 u 919 - p 0.06666666666666667  ::    1.0  /  15  ::::  5753
 u 920 - p 0.6  ::    9.0  /  15  ::::  3591 1575 1640 3191 2708 3875 7002 4980 501
 u 921 - p 0.4  ::    6.0  /  15  ::::  6167 2227 2231 1801 1803 6097
 u 922 - p 0.4  ::    6.0  /  15  ::::  5158 2118 1136 1926 1460 3051
 u 923 - p 0.2  ::    3.0  /  15  ::::  746 2896 1090
 u 924 - p 0.4  ::    6.0  /  15  ::::  4460 2786 2800 1358 1372 3659
 u 925 - p 0.0  ::    0.0  /  15  :::: 
 u 926 - p 0.26666666666666666  ::    4.0  /  15  ::::  3409 371 379 2531
 u 927 - p 0.13333333333333333  ::    2.0  /  15  ::::  1038 3623
 u 928 - p 0.4  ::    6.0  /  15  ::::  6245 6250 6623 4843 4995 5541
 u 929 - p 0.26666666666666666  ::    4.0  /  15  ::::  6876 2781 7423 1802
 u 930 - p 0.3333333333333333  ::    5.0  /  15  ::::  2590 7340 7161 2862 950
 u 931 - p 0.2  ::    3.0  /  15  ::::  4180 5301 1898
 u 932 - p 0.06666666666666667  ::    1.0  /  15  ::::  551
 u 933 - p 0.3333333333333333  ::    5.0  /  15  ::::  267 2338 4800 2800 2887
 u 934 - p 0.2  ::    3.0  /  15  ::::  3951 2509 7660
 u 935 - p 0.5333333333333333  ::    8.0  /  15  ::::  2134 1281 1282 1293 1294 1298 1312 1321
 u 936 - p 0.13333333333333333  ::    2.0  /  15  ::::  4616 5917
 u 937 - p 0.13333333333333333  ::    2.0  /  15  ::::  4622 6356
 u 938 - p 0.4666666666666667  ::    7.0  /  15  ::::  2421 2620 7593 1532 1638 1641 1810
 u 939 - p 0.0  ::    0.0  /  15  :::: 
 u 940 - p 0.0  ::    0.0  /  15  :::: 
 u 941 - p 0.13333333333333333  ::    2.0  /  15  ::::  5814 7143
 u 942 - p 0.13333333333333333  ::    2.0  /  15  ::::  4644 3529
 u 943 - p 0.2  ::    3.0  /  15  ::::  1554 7890 5879
 u 944 - p 0.13333333333333333  ::    2.0  /  15  ::::  3189 3192
 u 945 - p 0.0  ::    0.0  /  15  :::: 
